mean,variance,std_dev,signal_energy,rms,peak_to_peak,delta_power,theta_power,alpha_power,beta_power,gamma_power,file_name
-51.902367586038565,5694.746142795806,75.4635418118962,34368102.0,91.58931107848815,580.0,1079668193.3179243,2055999458.3896682,1208913777.1181896,1852458926.5059507,39204944924.56258,B019.txt
4.7993653893092505,3898.553350829879,62.43839644665675,16066743.0,62.622577869087905,402.0,1323176248.7721126,1300371829.7676167,1012388111.4604965,1364924612.6996915,25577948986.54135,B020.txt
-27.3470832316329,3682.4804607382516,60.683444700661575,18151117.0,66.56082497998436,394.0,2268472097.257381,2051149159.482901,1388729424.9950967,2331230060.9077797,20410295483.29599,B021.txt
-18.674395899438615,4632.72141667802,68.06409785399363,20409019.0,70.57941965535697,517.0,909443567.5600065,791899938.1875972,1581562884.2165236,2569010079.2227716,30539893838.393925,B022.txt
-6.026116670734684,2148.44086051165,46.351276794837595,8950941.0,46.74136222491763,334.0,889341477.8936145,683187910.8480965,730076204.0166785,1116291802.8029368,12817758798.282143,B023.txt
-52.311935562606784,5062.078434549912,71.14828483210198,31950934.0,88.30977882916612,555.0,1617529563.1122787,2515952928.8488703,974755666.2216315,1320492919.96156,34123806878.059113,B024.txt
4.90407615328289,4314.398658024954,65.68408222716485,17774624.0,65.86690079958335,559.0,2792188864.810526,1886816379.4480839,682717630.4349239,1521670207.79868,27149860435.203754,B025.txt
-52.261654869416645,2094.0369797363887,45.76064881245008,19769326.0,69.46450568042941,337.0,386194423.6324808,499573215.5313825,355490230.3375087,788397129.0451832,13733391875.117441,B026.txt
-51.714181108127896,4700.928558964515,68.56331788182742,30216543.0,85.87948000918944,500.0,959980886.034882,1419098588.8329277,544660564.3775252,1252248560.3205307,33437696459.529728,B027.txt
56.486209421527946,2163.6620626878976,46.51518099167085,21936788.0,73.17345090605342,326.0,1094576516.818995,1155987572.9833536,1568593884.5246267,2387641852.062212,10383650221.020382,B028.txt
2.873810104954845,1704.686785409876,41.287852758527855,7017938.0,41.387746615746266,302.0,1092449432.1317039,824369319.0493774,726780789.3583846,1574273489.485505,8687977812.88255,B029.txt
-29.007078350012204,3503.1537209489506,59.18744563629141,17799680.0,65.91330909120477,426.0,1671589826.2129955,2252898268.3340364,1182884225.0111773,1742868806.2788858,20867363187.663467,B030.txt
-14.195752989992677,1925.4871872350564,43.88037359953828,8714346.0,46.11948167735564,308.0,1367736271.3571265,806297107.3831825,1104793953.6922028,1789149981.7764232,9820445605.328375,B031.txt
-2.4849890163534294,1696.5646392053957,41.189375319436394,6976125.0,41.264267952028334,328.0,965439445.4841002,695868907.8155375,656364902.9801785,1354388950.4116015,8537635996.609718,B032.txt
7.6043446424212835,2524.5388437064594,50.24478921944503,10579949.0,50.81697453752221,377.0,1516913579.3852484,907713776.6032585,805762404.6259526,2079628955.645518,10332843875.27378,B033.txt
-13.83060776177691,3832.0674741973817,61.90369515786099,16483678.0,63.42990765606951,461.0,3996411893.512961,1801439448.1490781,1497736211.5975058,3013980442.0897017,18452525122.210274,B034.txt
5.288991945325848,7969.992636938427,89.27481524449337,32767667.0,89.43134837816183,538.0,1933824780.8488479,3077467129.814274,1790186547.1513493,3560013825.646293,53082028323.04995,B035.txt
-5.549914571637784,2108.428128501367,45.91762328890039,8764424.0,46.25180731878317,351.0,1349044368.9786487,1163674750.5967116,617067299.2326616,1536892373.685869,11532782666.26735,B036.txt
-18.782767878935807,9584.748514379364,97.90172886307658,40714105.0,99.68721524635617,597.0,2006300646.242364,2952227576.24442,2331037921.1476603,3834343166.5402527,66167760171.90187,B037.txt
-51.380522333414696,9459.339947689092,97.25913811919727,49570824.0,109.99680914891857,691.0,1534171231.4574788,2816884628.205201,1832426446.365273,3363893050.80576,66349734902.80994,B038.txt
4.809616792775201,7961.137295850223,89.22520549626223,32711553.0,89.35474083418053,572.0,1660692163.3320823,2176090002.5006733,1151309650.714089,3162912910.5098915,55166888471.19443,B039.txt
-4.797656822064925,3985.0025036625557,63.12687623875076,16420858.0,63.30892523684842,426.0,1351626172.9196641,2070712232.5011206,872997259.4008822,1449413401.1922731,25642036567.984406,B040.txt
-19.30900659018794,9676.057309655069,98.36695232472677,41170323.0,100.24417711346126,684.0,1372626910.862019,2533929589.917838,1227807262.6953092,3612026148.3333054,69470375232.00058,B041.txt
-75.99536246033684,1008.105665581339,31.7506797656576,27791593.0,82.36140346703249,238.0,305959339.50691056,262067794.22733134,279521620.40065455,655208817.9217349,5663070414.640195,B042.txt
-2.3116914815718816,1425.6097070973963,37.75724708049299,5862617.0,37.82794766575856,311.0,390914031.7424208,416924028.99378014,591022417.5885938,969011543.6719444,7793982794.758498,B043.txt
-3.0707835001220407,1617.9193245752904,40.22336789200141,6667249.0,40.34041442375019,297.0,957225662.193587,627786507.056912,472493852.4180211,1005914912.8595201,9056476760.65544,B044.txt
-50.904564315352694,5768.750716291752,75.95229237022245,34251024.0,91.43317441950504,524.0,1208638893.8236601,1767456544.3443074,862528592.9466133,1406650121.0983832,41323276907.07137,B045.txt
6.600927507932633,4445.854165602995,66.67723873709075,18393180.0,67.00318208539036,480.0,2485170738.184901,1083647168.282796,1071782041.1070055,1325189758.0087574,29680898326.98169,B046.txt
56.33024164022456,1522.331018564993,39.017060608982234,19237165.0,68.52318689181845,283.0,694889973.6050766,1039063204.0434097,842155223.1912072,1762097126.9974575,6811704342.955391,B047.txt
-27.613131559677814,3022.3421560952133,54.975832472962274,15506437.0,61.52094920128662,435.0,1139703821.3038754,2074612118.0014496,1271919937.0416713,1558994022.4765754,17615254658.86815,B048.txt
-15.723456187454234,2068.2874483427836,45.47842838470547,9486663.0,48.11979346195884,351.0,1439769096.2479613,1742545121.801509,1612619839.216886,1944731894.0259304,9484963226.690956,B049.txt
-6.124969489870637,1585.6265598294333,39.819926667805824,6650012.0,40.288234151936706,285.0,929357162.8311629,810461648.7229657,509292104.5217122,872183518.0965638,9004044313.1232,B050.txt
-74.91139858433,888.6377441264614,29.81002757674775,26631956.0,80.6247814383817,220.0,585743166.2247354,587580133.3873591,389231724.9921474,834344604.4390059,4053713125.004489,B051.txt
-52.48889431291189,1408.9762618235875,37.5363325569186,17060155.0,64.52953035638507,270.0,271027183.582661,687548291.1382931,223774594.19543567,920207785.2798223,8322504427.5165,B052.txt
-51.97608005857945,3713.17052864187,60.93579021102352,26280958.0,80.09171884094965,480.0,733166879.0160294,1066906568.6696866,557154839.8349565,1381047547.8262196,25792586931.011063,B053.txt
5.496460824993898,4577.530924745414,67.65745283962008,18877919.0,67.88035066457823,532.0,1386867282.19168,1149729637.240759,659864276.9730766,1617645442.2856197,31940670374.323048,B054.txt
2.4320234317793505,1348.6149178730168,36.72349272431772,5549508.0,36.80393533096346,283.0,746486619.1629988,715151419.5605922,806216082.5889509,1792175980.3211548,5848567032.720171,B055.txt
-18.559921894068832,3992.611066432757,63.187111553170055,17769024.0,65.85652410465264,475.0,686181562.3808995,724242122.8935095,689384268.2004282,1606562592.3429453,27792527221.32984,B056.txt
8.66268000976324,1398.8991515190366,37.40186026816095,6038737.0,38.391941556407225,270.0,645518164.3846118,825236523.1910121,951320005.9676148,1903351149.8591578,6535413321.6249485,B057.txt
-76.13448865023187,2568.3072728224856,50.678469519338144,34270453.0,91.45910361934875,362.0,544060741.5159014,1125849822.8740206,1227749331.072588,2622523939.768904,13251766862.418482,B058.txt
-3.804979253112033,2249.6458819680834,47.43043202383975,9276115.0,47.58280938621317,347.0,954377154.9228961,1104809727.5165362,1179330917.6522336,1859467315.7119646,11241439686.931309,B059.txt
-3.9628996826946548,3574.1450721873975,59.784154022511665,14707614.0,59.91535400948992,440.0,1390194671.2270484,1114956528.0987182,1086650334.4971075,3318825477.9761815,20059183142.479126,B060.txt
-5.2455455211130095,3244.7588433501983,56.96278472257302,13406509.0,57.20379874767293,405.0,1772329220.6375406,1542077285.3142562,2674449878.117147,2744172044.3573546,15656197338.596931,B061.txt
-76.10275811569441,2909.234009966632,53.937315561368386,35647439.0,93.27842088491059,380.0,901271474.6931312,834627105.5756764,1630959699.458375,2196585890.3887396,15736518780.298267,B062.txt
-3.186477910666341,3622.3245132722122,60.18575008481835,14882263.0,60.27004359337544,416.0,1399532428.6939874,1029540497.7729526,787347212.506426,2264208417.273117,21700424767.002014,B063.txt
-50.20136685379546,5812.528892444622,76.23994289376549,34139097.0,91.28365749921491,535.0,1969370493.9492433,1934388589.3617797,1837737434.3703175,5185789693.803187,34986243355.51197,B064.txt
5.62313888210886,5884.548725026599,76.71081230847838,24238542.0,76.91663289506427,544.0,3624482547.2982874,1499016608.1414828,2883392328.758579,5122929990.570267,30930165628.645695,B065.txt
2.203319502074689,3293.2022540529097,57.386429180189545,13512139.0,57.428711206861784,392.0,2252474088.143269,2758338471.451825,1767981572.9217231,3157432593.6348686,13455673529.688349,B066.txt
-28.063705150109836,6739.840950196685,82.09653433730735,30839809.0,86.76066215139778,622.0,1902911133.791223,2693395622.7593317,2653521408.065769,6934262143.364346,37731471625.72222,B067.txt
7.9565535757871615,4286.882173916643,65.47428635668085,17822724.0,65.95596196494306,496.0,1675301567.9443276,1390875007.47933,3643198616.0198755,4781154238.15721,20664256303.518692,B068.txt
-5.550158652672687,3636.0873669506655,60.29997816708283,15023255.0,60.55486461070244,497.0,2191053870.873449,1112536949.1952724,2683934537.5563335,2678684058.682707,18453323532.41047,B069.txt
-76.29411764705883,2459.116570230728,49.58948043920936,33922787.0,90.99400506502602,395.0,869661551.8362546,1004182442.9893243,824624822.2873333,2790736195.2831607,11927116218.434206,B070.txt
-4.358310959238467,2156.5599217749177,46.43877605810599,8913248.0,46.64284292570872,382.0,1008334202.4313211,1469518560.2597113,911125036.115361,2593497388.046126,8751182203.877974,B071.txt
6.309250671222846,5692.729113839287,75.45017636718477,23486199.0,75.71351106553976,512.0,3904202593.511695,3309204794.940504,4198637790.327353,5785327735.781498,26643035405.511642,B072.txt
-5.328288991945326,2588.806309813481,50.88031357817561,10722656.0,51.15854741287293,364.0,1600337208.6847126,1010757392.5625736,3077745465.927451,2108217607.9033756,10518732545.029648,B073.txt
-75.94117647058823,2367.9943430630733,48.66204211768217,33329327.0,90.19454876432442,364.0,463997572.0769357,718712704.576097,1205956405.6083894,2119691366.223005,12063347886.07578,B074.txt
-4.240175738345131,2338.4939387535924,48.35797699194614,9654470.0,48.543516859057945,363.0,855709634.8276974,1324817140.8773968,1206649265.8701954,2607488489.2938375,10473542991.091988,B075.txt
-50.2584818159629,4489.291986272125,67.00217896659872,28741303.0,83.756832442002,557.0,1321012957.7103305,1728287503.3725426,1450994905.4737995,3869460663.571455,26808569007.367435,B076.txt
5.903099829143276,5081.56615343719,71.28510470944957,20961943.0,71.52910415369412,539.0,2360488868.6026397,2301964553.484586,2792598716.9005384,5238553045.12828,26156209805.31593,B077.txt
56.53819868196241,3908.464796657621,62.51771586244671,29109319.0,84.29135606252089,462.0,7679825963.773282,2187383701.750484,1650828654.8284614,3856465710.9240446,13547064033.922546,B078.txt
3.2082011227727607,2609.8909944940865,51.08709224935479,10734892.0,51.1877284994973,335.0,2164933506.814269,2728923603.6440973,1788313381.4143271,2607340746.05339,9875237520.848013,B079.txt
-17.50256285086649,5626.534591918494,75.01022991511553,24306986.0,77.02515367246615,622.0,1679484877.6393077,1927369663.9584403,2313820915.884556,5897512598.70853,32090276947.41298,B080.txt
7.6126433976080055,3292.6424859829153,57.38155179134593,13727387.0,57.88432279539997,436.0,742672038.0654963,2127891924.3528888,3026682571.4392514,4230483775.241677,13783480195.55691,B081.txt
-5.7686111789113985,2968.4658636557497,54.48362931794971,12298140.0,54.78816239471088,385.0,1929579702.824738,2004862460.9967918,2775638569.69257,2688143118.83971,12014683993.054764,B082.txt
-76.11886746399804,1964.6256069184851,44.324097361576186,31787425.0,88.08352621756345,317.0,527492004.6694272,418959916.91046035,918200246.5458556,1848702546.7601933,9333313205.664753,B083.txt
-3.6765926287527457,1845.7848389634116,42.96259814028257,7617561.0,43.11962630080658,337.0,1184142613.0828464,1265288178.3198576,1006058849.6689657,1855147282.2991662,7541150944.989404,B084.txt
-3.4705882352941178,2810.5854786141936,53.014955235425724,11564317.0,53.12843364257181,400.0,822735205.9169567,467050172.0862465,1071319147.0593233,2063306621.8400612,16333314907.866367,B085.txt
-50.07346839150598,3692.213054921688,60.763583295603034,25399619.0,78.73731829111807,408.0,1711902322.5512486,1101570165.6928868,1264546082.9471383,4031587692.8776665,20447202578.46221,B086.txt
6.122772760556504,4198.850682280068,64.79853919865839,17356281.0,65.08716485266109,482.0,2784829232.138717,1308896504.1031609,2568183001.800929,6185571320.661419,18727686768.616383,B087.txt
-18.112033195020746,4713.761673605927,68.65683996227854,20656285.0,71.00568582911836,485.0,1745703559.1873865,1225961562.8146203,2214875919.6837573,5814720452.89471,25371707491.64827,B088.txt
8.6870881132536,2689.7253714818626,51.86256233046978,11328987.0,52.585082213202774,418.0,961655656.0221872,1316880298.1575613,1551290420.9437523,3827394602.456316,11304207278.67072,B089.txt
-5.089089577739809,2288.9759536988345,47.84324355328383,9484042.0,48.113145671729825,372.0,790581364.6289957,936715317.8165016,1703816933.2828238,3222158164.673818,8850512320.595203,B090.txt
-1.5792042958262142,2360.779728632171,48.58785577314738,9682332.0,48.613512677445215,370.0,1664866562.1095092,975862880.9647354,1043475778.8684016,1751914544.4964166,12138481121.699791,B091.txt
-2.998291432755675,3858.252620951923,62.114834145733035,15844092.0,62.187156008838826,407.0,2197853763.393414,1244093266.4482894,1433791326.0960412,2740760572.6252055,21617517378.710865,B092.txt
9.19184769343422,4411.932440252126,66.42237906197072,18421843.0,67.05536894441353,433.0,2916516145.6652293,724723249.3466414,1915994718.373105,2751327547.2222614,25283507972.63086,B093.txt
-51.66121552355382,11564.138581192748,107.53668481589317,58312682.0,119.3022203086088,709.0,1028922237.9073155,1521124116.5535672,2211955986.9230804,4137094154.5220847,84240997948.75537,B094.txt
6.449353185257506,9752.863983594323,98.75658957049055,40127895.0,98.96695478846722,559.0,1478962778.0136843,1484960340.495744,1131238601.579843,3576138248.255396,70730481263.0705,B095.txt
-52.19672931413229,3308.8497525440102,57.52260210164358,24718628.0,77.6746310170625,448.0,673560582.3594122,679845647.946027,937429493.9044638,1874054675.3301566,21412869965.492065,B096.txt
-5.071271662191847,2447.8616521051113,49.47586939210984,10134255.0,49.735092725125796,313.0,1124775933.371775,870669632.5163324,1042613218.4276551,1762732479.483937,14373112360.428505,B097.txt
56.22406639004149,2206.8338557612747,46.9769502603274,21992612.0,73.26649641680069,360.0,1926084808.4875906,1456303577.0209467,481731334.11758083,2530251009.60782,10486604592.811607,B098.txt
-29.143031486453502,3517.2741478030116,59.30661133299568,17889921.0,66.08018184012082,408.0,1569853926.7194517,1252605118.1575112,1206582991.6830022,3464748389.8534446,19020853049.688152,B099.txt
-18.00951916036124,10860.783165426592,104.21508127630374,45825461.0,105.75975579498096,655.0,1196211784.8208945,1502385853.4967241,1986807449.6750622,4385250380.305987,78598957907.17415,B100.txt
