mean,variance,std_dev,signal_energy,rms,peak_to_peak,delta_power,theta_power,alpha_power,beta_power,gamma_power,file_name
-5.672687332194289,45599.43179734256,213.54023461011406,186952711.0,213.61556867164762,1181.0,19048420786.530186,123527676556.59766,85656828420.88838,42711680195.85478,102884698172.49142,E015.txt
-11.387600683426898,11071.547105226926,105.2214194222209,45891417.0,105.83583776090266,710.0,12537528792.455942,35967579438.49032,16707950245.624779,17687487254.01895,8189631142.13954,E016.txt
28.478886990480838,349935.9205330058,591.5538187967396,1437010326.0,592.2389446306469,3161.0,23095211459.459225,91518178514.79079,220162344617.07388,896114044752.6823,1370894757477.381,E017.txt
-5.652672687332195,21842.903283679298,147.79344804043006,89621285.0,147.90150774143382,1025.0,3567601714.7291026,39038681407.32413,38410867958.481,37132148282.92189,48674573608.11516,E018.txt
6.17207712960703,205179.610369935,452.967559953177,840776937.0,453.0096079621588,2672.0,6238716098.293024,19520743119.351883,31814307453.134552,761304311258.587,856858357548.9325,E019.txt
-15.007810593116915,37316.74731512351,193.17543144800663,153809499.0,193.75753325721914,984.0,981580782.4497757,1608546109.4985569,2071350959.8635967,11926756234.616999,276829983475.20984,E020.txt
-4.40883573346351,15353.760361275676,123.91029158740479,62983993.0,123.98870187964846,684.0,2619207561.7238026,2647666187.6033764,18526672418.922993,53341356970.92382,45583960409.96488,E021.txt
-40.77178423236514,36606.69212063882,191.32875403513927,156788218.0,195.62471855603872,1380.0,3164201772.352309,3529436190.682835,10498451669.433517,107750940159.69771,157166608301.2299,E022.txt
-15.360263607517696,45942.13088867837,214.3411553777724,189191547.0,214.89082946177766,1479.0,2432430431.954169,3929162399.0515027,21129806019.380005,178562067540.3306,153977518337.5558,E023.txt
-33.11911154503295,86099.87695229828,293.42780534962645,357245095.0,295.2909624452306,1969.0,6554383428.256629,20338571030.386147,13104143388.129528,206340438595.42618,445677382955.7822,E024.txt
-2.4024896265560165,131905.5775676363,363.1880746495351,540440799.0,363.1960207987444,2095.0,12432700005.220564,18109149191.60668,229172479156.28162,442875638777.145,335105744404.5967,E025.txt
2.6307053941908713,49571.41182749851,222.6463829203127,203122428.0,222.66192408754924,1185.0,582706720.227905,1641796323.2636962,2837303139.9388876,19805423178.324757,383597685111.21936,E026.txt
-11.254820600439347,287067.4781467643,535.7867842218249,1176634429.0,535.9049814412181,3288.0,34979090384.60693,22146624682.284927,63770992054.72456,614558133271.2775,1466345883911.3245,E027.txt
13.618257261410788,227919.56137523966,477.409217941212,934546260.0,477.6034111122717,2661.0,7613240172.59916,18145747842.354877,27444564850.29782,1194453432781.8372,613806043324.8092,E028.txt
-62.47815474737613,33297.05596652426,182.47480912861442,152410759.0,192.87450787276512,1491.0,10718434105.7958,50360262620.33029,98778017536.18631,39175594972.5653,61176918760.594345,E029.txt
28.671711008054675,218197.690859484,467.11635687426315,897323948.0,467.9954677896073,3002.0,6027952643.714821,30981012862.600426,34027531884.46662,190429994144.30246,1377261297456.3271,E030.txt
-54.37759336099585,79111.86352527961,281.2683123376674,336235817.0,286.4765019770617,1109.0,3722163652.312171,1546125787.6891599,3427688139.136816,51908998789.276825,576594247251.2277,E031.txt
-53.463753966316816,11322.854983515741,106.40890462510993,58100491.0,119.08496114827682,671.0,1356949087.5220413,4616691470.844957,19483899093.520744,29078865127.76726,37332593990.33484,E032.txt
-18.520136685379548,123207.98159353758,351.00994514904784,506188353.0,351.49818926472824,1705.0,5060351263.758551,14307966657.765121,58516725996.99264,577654818082.9388,368040449641.33057,E033.txt
6.992433487917989,143648.32432644328,379.0096625766199,588727504.0,379.0741595684494,2478.0,10532602524.743475,20451373983.441174,23273848154.09945,339384507843.4986,671118723975.386,E034.txt
36.89748596534049,277296.452756677,526.5894537081776,1141661323.0,527.8805520449105,3072.0,44282027113.557785,34454476500.8279,71860841740.81354,406077093975.0658,1547063310153.2092,E035.txt
10.474981693922382,35506.14149026693,188.4307339323045,145918206.0,188.7216647122289,1126.0,1303534571.0116727,3263560008.679984,5553515811.729476,35444057002.57194,247906784274.99884,E036.txt
-5.442762997315109,349235.62871074514,590.9616135678739,1430939739.0,590.9866769900909,3218.0,19192326777.41155,56821977508.87958,193392509839.8612,717476060599.6438,1596711290048.4019,E037.txt
2.512326092262631,28548.293294491665,168.96240201444718,116988217.0,168.98107904995024,1303.0,8094521356.757034,30569355422.06243,36811070224.81275,67337586878.44642,91725457900.86905,E038.txt
-7.891139858433,11268.679386960426,106.15403613127683,46422900.0,106.44693267175796,492.0,1018898234.0620469,1169991713.9649487,1950981152.6344914,5863010400.733669,80957079009.4538,E039.txt
-15.073224310471076,40016.734203736116,200.0418311347307,164879407.0,200.608913797094,1100.0,9589015765.25355,68295965236.422775,133220009011.559,53411521512.15698,54256175167.099205,E040.txt
-5.947034415425922,188225.52782681675,433.84966039725873,771304887.0,433.89041824538486,2687.0,16256078523.549114,27299326622.238205,434194707800.6522,414569290031.8997,546050132374.65125,E041.txt
-4.376617036856237,108009.49277029828,328.6479769758187,442593369.0,328.6771174678663,1526.0,2290060725.0187597,4134978081.536978,6117559624.4098015,68236169763.1061,789891625015.1818,E042.txt
-13.02587258969978,12030.419638151207,109.68326963649108,49983781.0,110.45403113908654,751.0,3682240078.046056,5295799811.817523,5812821503.905824,36179711625.73438,47613616438.457794,E043.txt
56.17622650720039,148112.62649852617,384.854032716985,619746614.0,388.93237834244974,2257.0,15124615747.36099,10203007512.574501,13386366109.06783,629307685115.6014,548437375833.00806,E044.txt
20.6460824993898,37211.66824984724,192.90326137690684,154202595.0,194.00497151469816,1249.0,27457916391.403027,101005290476.33972,76723138306.42296,52770465160.41598,40246701912.275536,E045.txt
-36.17280937271174,78058.13171856581,279.3888539626551,325164976.0,281.7207906003395,1768.0,5978320030.26576,4532193948.348052,6209697936.289913,248810920817.02383,369767543386.8888,E046.txt
-9.679521601171588,352551.81259747676,593.7607368271135,1444788637.0,593.8396296441526,3341.0,9103407752.521275,40824805233.27518,54658423039.68819,428332352235.1197,1735687217075.3848,E047.txt
-4.02245545521113,61041.21111400979,247.06519607992095,250152132.0,247.0979386030951,1440.0,4829214715.17287,4078351009.2853365,5097357793.203753,236890233612.2064,249797803934.26776,E048.txt
-16.371735416158163,244899.00972588753,494.87272073320787,1004449377.0,495.14345744079486,3345.0,7590597044.861226,35704461421.51965,51962119335.742546,236522625653.71347,1461473687323.4849,E049.txt
-31.137661703685623,72841.48312394413,269.8916136598989,302403819.0,271.6818674485239,1414.0,893322326.1568977,3237123463.511139,3670565515.81382,58172138047.22214,523886851150.67645,E050.txt
-3.4249450817671465,16969.6097560685,130.2674547078759,69572550.0,130.31247064222833,1038.0,5686507702.891341,10130117632.801949,13719681720.329824,56542470162.9547,46023852296.74399,E051.txt
-2.815962899682695,63062.82871272305,251.1231345629531,258400897.0,251.13892243094347,2149.0,4121684869.892401,6214512490.937821,20181926697.01637,139972221331.44662,250664324449.91907,E052.txt
-9.378813766170369,53289.44693215399,230.84507127542054,218687245.0,231.03551475869352,2046.0,11963569222.786287,63531967543.050446,146891465734.61478,70913861213.33691,122076023648.89856,E053.txt
20.371247254088356,63174.51313959641,251.34540604434451,260526185.0,252.16958748882394,1231.0,1091080514.3862445,986472953.2356997,1635825647.0480049,28869218201.663982,479069111755.12134,E054.txt
6.621186233829631,20847.73153064069,144.38743550129522,85592769.0,144.53916990831152,900.0,6019388153.547898,7779192808.876192,13625810107.877474,77620725710.81554,65993811939.978745,E055.txt
-5.431535269709544,25656.428861518954,160.17624312462493,105235257.0,160.26830764971922,1171.0,1874686291.2879033,8336632056.74975,31351304008.54735,62010480345.90051,103404012867.5014,E056.txt
-3.5601659751037342,73521.29788115382,271.1481105985321,301268686.0,271.17148202368935,1239.0,1697321048.1497455,3074816500.36701,4268381514.0728245,54997434778.40169,540913214703.1612,E057.txt
16.28703929704662,96460.4731368774,310.58086408675825,396285360.0,311.00762174895476,1953.0,4425929692.610877,9981718743.627193,25914163894.3598,437326508309.3366,302964121111.7353,E058.txt
3.3771051989260434,375218.12261959177,612.5505061785451,1537315374.0,612.5598154132513,3696.0,37719688352.45453,51170783442.89435,35361082614.91512,1455922479339.8118,1489962981265.4658,E059.txt
-8.1225286795216,243626.09775216083,493.58494481918797,998406424.0,493.651773241331,2819.0,28032348410.965355,243717319089.67987,478805526592.8892,467285438661.7955,662122121865.0713,E060.txt
-38.00292897241884,62897.325351440646,250.79339176190558,263607322.0,253.65635801596488,1379.0,7988811120.614078,1600347458.5241203,1168793059.592081,16458110294.815681,459029353641.6884,E061.txt
-15.138882108860141,85706.24846865513,292.75629535273043,352077474.0,293.14746156185817,2024.0,9826693766.379557,34997224158.83165,29911972592.694923,204851956533.88617,402875382410.7145,E062.txt
-28.583109592384673,15741.631913884255,125.4656602974864,67840691.0,128.68032510004988,947.0,954490017.4831338,2000451065.7441583,4531857112.994854,13572164608.479916,106489475553.01407,E063.txt
35.76909934098121,17724.122911392864,133.13197554078758,77857550.0,137.85336912479815,949.0,4655222216.249687,14908380066.813335,11523449588.781193,43453919480.206314,67031517541.249054,E064.txt
-11.21235050036612,142538.15114841703,377.5422508122992,584493867.0,377.70870780557885,2785.0,94967934190.629,137719101545.0161,108588210764.06046,532204127323.8659,301155133028.5491,E065.txt
-10.593605076885526,80547.94297106493,283.80969499131794,330464706.0,284.0073369467591,1640.0,7369291869.040997,15999013793.7659,29545079070.194958,300321798100.52795,301118855829.93616,E066.txt
42.425433243836956,239647.95203071905,489.5385092418359,989211921.0,491.37345208776424,2897.0,4913698117.2499075,21865133361.42267,83620641242.01634,692899613204.3523,1126824996110.598,E067.txt
-10.084696119111545,309876.50905795617,556.6655270967982,1269980727.0,556.7568680795694,3423.0,7192637747.077654,29409365413.498627,66612281938.20437,386973869731.5059,1821056659916.56,E068.txt
-21.954112765438126,54390.05940278249,233.21676484074317,224810758.0,234.24782276490868,1922.0,15093795222.632566,59794211156.38748,143500080264.03232,70158525095.87581,129250925069.45601,E069.txt
-67.33414693678301,35170.5349164861,187.53808924185535,162669018.0,199.2596854865288,1055.0,467387923.3458512,1723301416.0600662,3004442994.091309,21083722120.500973,260823686133.4989,E070.txt
21.6802538442763,22607.079114604832,150.35650672519907,94546930.0,151.91152859923795,981.0,6934684812.622414,53969920357.080124,37043410223.846664,28833423272.210552,58058487269.39198,E071.txt
-0.5220893336587747,64196.733280672524,253.3707427479987,263015133.0,253.3712806494549,1292.0,1193212924.0789216,1802289203.0357776,5617188103.316189,46724169932.9512,436982725935.781,E072.txt
57.41933121796436,104853.94034390226,323.81158154689626,443094319.0,328.8630717204663,2186.0,5317102027.493904,10683383273.206459,46112319678.207214,429306127075.1708,369694228123.31824,E073.txt
-48.444715645594336,12017.851044201545,109.62595971849709,58852346.0,119.85299962113605,671.0,3005012368.3040614,26383020041.145706,20083154900.115543,15704076710.045687,26079739282.30791,E074.txt
-33.09445936050769,39452.406747431654,198.6262992340935,166123722.0,201.36447051999008,1069.0,1676402217.3094516,2852509284.330899,5754453166.690723,39931064575.37632,274669869861.93155,E075.txt
-14.272394434952405,243087.20917935332,493.03875018030107,996762860.0,493.2452842372243,3629.0,8862013575.930887,25399387851.18257,97176243730.62169,378769302752.1138,1171479637294.208,E076.txt
-33.90651696363192,12887.289039784493,113.52219624278105,57509347.0,118.47759675309739,842.0,3121105560.793183,8834575127.076931,8475202212.355664,29976087284.31908,53333343285.0573,E077.txt
-18.646570661459606,16493.506525339955,128.42704748354203,68998401.0,129.77365342307644,854.0,3050670637.6441817,2870337018.0381813,9478278130.814253,37327031948.733055,74483860488.23581,E078.txt
1.0646814742494508,263149.86767376354,512.981352169612,1078129652.0,512.9824570298726,2930.0,19632664884.247025,25512196898.46634,29042826843.389156,264045259691.67206,1750167480769.5303,E079.txt
-14.87551867219917,269321.4021270498,518.9618503580488,1104316373.0,519.1750024633474,2157.0,616239296.7695159,2127300607.573701,6176316232.633331,125512268105.66698,2096655326383.1377,E080.txt
45.11081278984623,205206.94403002033,452.99773071177776,849070185.0,455.2383216081231,2929.0,45454206965.71266,45045053475.45746,189682222499.2963,796476271981.4939,536395781267.9813,E081.txt
-3.600195264827923,158860.11547958112,398.57259750211267,650902996.0,398.5888569510266,2331.0,4192628902.7692413,3742241460.844837,3959524191.0123234,65732722121.39357,1212183353928.5273,E082.txt
-52.66951427874054,9122.511233178768,95.5118381834355,48740325.0,109.07148558416733,707.0,1477506085.792538,1873632628.0103483,1500281873.4153967,5726807002.811912,57622740413.42525,E083.txt
-10.75030510129363,19550.35527510828,139.8225849965172,80571292.0,140.23524640716818,974.0,13510312991.79187,45602101651.28679,40037012567.05923,34761305730.35159,23558529849.128937,E084.txt
44.73395167195509,199594.285088436,446.75976216355474,825936401.0,448.99377670589695,2740.0,6187764485.820588,22728654655.795906,39466979693.435165,452251701559.54584,938157312051.8202,E085.txt
-5.603368318281669,31435.264455337372,177.2999279620197,128918915.0,177.3884499956175,1213.0,1400411099.4794695,4877016783.10027,6032350621.095882,10966049600.737051,189557599191.75403,E086.txt
25.535025628508667,140352.57584179213,374.63659170160105,577695901.0,375.50581004245555,1896.0,6393093684.345006,17601463190.28476,68281507645.56416,662229792356.5581,412604074884.6732,E087.txt
-16.205760312423724,34219.651829157105,184.98554491948042,141273895.0,185.69404539850174,940.0,1745898134.4382648,2639720993.040515,5679599462.005534,37150590740.07301,233634926239.4964,E088.txt
47.55748108371979,35643.796610496654,188.79564775305772,155298877.0,194.6933758953422,1349.0,11121186962.173044,61037515264.97348,119575145208.61516,45802017196.270935,47719782283.95958,E089.txt
-39.73785696851355,74502.95446872935,272.95229339342313,311708166.0,275.8297513778733,2135.0,4876073955.5430355,18310700605.007996,19645608980.34761,113328230207.7194,372274308120.3199,E090.txt
-12.17622650720039,172561.58231985886,415.40532293154223,707592226.0,415.5837374246176,3089.0,10773177454.948055,13734224675.487988,24067952829.72083,591566516571.5304,700520851996.8489,E091.txt
-22.690017085672444,69929.41965381957,264.44171315021305,288610119.0,265.41336916057503,1775.0,3515312203.6047463,7076590307.777563,20318612978.898804,266371435770.44354,254656041453.32495,E092.txt
43.27141811081279,244240.59706689307,494.2070386658744,1008325013.0,496.097785413535,2898.0,19017483506.356907,125420308790.53142,492434032514.7952,589966676888.3816,673194040276.4486,E093.txt
-8.051501098364657,89575.99319825928,299.29248770769254,367258439.0,299.4007679819747,1387.0,2144925362.0147126,3792283065.6346865,5474683788.604433,60471579214.19689,655125613521.2427,E094.txt
25.632169880400294,50919.77707591159,225.6541093707615,211310089.0,227.10522937327815,1123.0,869993560.897182,1093114884.1445847,2316861507.5934124,14150839608.88804,389814473602.82385,E095.txt
-44.60117158896754,11778.067931261012,108.5268074314407,56404761.0,117.3342764854735,789.0,1176892970.3842592,3420580123.908636,5414156981.373094,14535507109.496695,70951382632.08542,E096.txt
-6.579692457896021,305508.0415500153,552.7278186865714,1251843815.0,552.7669797508312,2340.0,3113544294.8447447,3316408547.872259,9179465794.066095,186717615088.5488,2318221194394.0635,E097.txt
2.03539175006102,86124.10785164664,293.46909181657725,352867443.0,293.47615008927534,1303.0,1040876590.7741276,1743719561.4063253,3045378070.4367604,46727596660.9734,654044902124.2955,E098.txt
22.101781791554796,144549.47731437464,380.1966298040721,594220547.0,380.8385039261868,2393.0,10981302714.549294,14841822090.803938,25666964436.97635,196727246771.7012,840628988680.5314,E099.txt
3.2821576763485476,67213.82519544207,259.25629248957887,275419177.0,259.27706754446,1891.0,8558170037.083996,6334205559.199532,4970439491.111347,90003003776.94214,435512073599.4155,E100.txt
